Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Dakshaa Global Solutions                  ,N/A,N/A,Neelikonampalayam,"F 4, Sai Dwaraga Apartment",Coimbatore,India,,"All Subjects, English, Mathematics, Chemistry, Computer Science, Chemical, Computer",Individual tutors for each and every student. Flexible timings. More practical and real time examples to make students understand better,
Sms Academy                  ,N/A,N/A,Gandhipuram,"Peelamedu, Gandhipuram",Coimbatore,India,,"All Subjects, Biology, Physics, Social Studies, Algebra, English, B.Com Tuition, BA Tuition, Botany, Indian Classical Music","SMS Academy is a reputed coaching center dealing in classrooom based coaching and home tuition located in the city of Coimbatore. We provide school level, College level and music tutoring effectively in the segments of All Subjects, Biology, Physics, Social Studies, Algebra, English, B.Com Coaching, BA Coaching, Botany and Indian Classical Music.",
Platinum Health And Educational Trust                  ,N/A,N/A,Gandhipuram,Gandhipuram,Coimbatore,India,,"MBA, Study in China, Study in Europe, Study in New Zealand",Platinum Health And Educational Trust provides free counselling to students who have successfully finished plus 2 years. It is an aspiring doctors institution for career consulting and career counselling. Join us and enhance your future prospects !,
K V A Skills Academy                  ,N/A,N/A,Ramanathapuram,Ramanathapuram,Coimbatore,India,,"Abacus Training, Communicative English, Effective Communication",KVA Skills Academy is having presence in Abacus education since a long time in the city of Coimbatore. There is 2000 trained students to our credit. Our brand of training programme is reflected through our successfull students who are placed all over the country.,
Schoolpage Tutorials                  ,9738021054,http://www.schoolpage.me/,Abu Fazal Enclave,Delhi NCR 110001,Delhi,India,,"Chemistry, English, Mathematics, Physics, French, German, Hindi, Spanish","
	School Page is the outcome of a long quest to combine the latest in pedagogy, through its unique e-Tutoring (STS) methodology, with the best in technology, which makes it available to students from all over the world.While there are large numbers of great teachers available throughout the world, great teaching and great tutoring are very different in many ways and require very different approaches. There are also many differences between classroom teaching and off-school tutoring methodologies. With this in mind, the SchoolPage team worked with other global academics to create the unique SchoolPage e-Tutoring System (the STS), which is based on Richard E. Mayer’s ‘Cognitive Theory of Multimedia Learning’. The STS is a highly structured academic system. Through the use of a 9-stage lesson organizational structure, STS is used in every SchoolPage session ensuring better engagement, superior retention and rapid results. STS includes the use of cognitive tools such as Mind Mapping, self-diagnosis tools such as Comfort Boxes, and Learning Outcomes that are highly student centric.",
Tutor 24*7                  ,8826219696,http://www.tutor24x7.net,Green Park,"810, Vishal Bhawan, 95, Nehru Place, New Delhi-110019.",Delhi,India,,"Botany, Chemistry, Mathematics, Physics, Zoology, Biology, AIEEE, AMIE, Architecture, CET, GATE Exam, IIT JEE Mains, AICEE, AIPMT, Medical Entrance Exams","The heart and soul of Tutor24x7 is engaged in providing the delight factor in learning leading to Learn anywhere and at any time; Learn at one’s own pace; Augment, use the lessons as a refresher to what they one has have learned in a face to face classroom; Retain the content more because of the bite sized learning sessions instead of a longer instructor-led training.",
Success Tutorial                  ,8130350881,N/A,Lakshmi Nagar,D 223 LAXMI CHAMBERS 2ND FLOOR  LAXMI NAGAR,Delhi,India,,"Personality Development, Accountancy, Biology, Botany, Commerce Subjects, Costing, Economics, History, Physics, Political Science, Zoology, Auditing, B.Com Tuition, Direct Tax, Financial Management, MicroBiology, BBA Subjects, Management Subjects",Success Tutorial is a reputed tutorial based in the city of Delhi for school level and specialization in competitive level examination. We have all the resources to provide you with the best ambience for quality learning. You will be provided full attention to rectify your problem areas and better your strength.,
Vidya Guru                  ,7838673733,http://www.vidyaguru.in,Tilak Nagar,"20/1-a, Jail Road, Prem Nagar, Nr. Tilak Nagar Metro Station(Gate No.3)",Delhi,India,,"Bank Clerical, Bank PO, CWE Coaching, IBPS, SSC Exams","

		Maximum Number Of Classes

		Excellent Faculty

		Shortcuts & Time-saving Techniques

		Small Batch Size

		Personal Attention

		Regular Doubt Sessions

		Test Series

		Comprehensive Study Material

		Performance Tracking

		Full Course Coverage
",
Achievers Point                  ,9999424123,http://www.achieverspoint.com,South Extension-i,"F-18, First Floor, South Ex Part I",Delhi,India,,"IELTS, TOEFL, ACT Exam, GMAT, GRE, NCLEX, OET, PTE, SAT, Study in Australia, Study in Canada, Study in China, Study in Dubai, Study in Europe, Study in France, Study in Germany, Study in Ireland, Study in New Zealand, Study in Norway, Study in Singapore, Study in Switzerland, Study in UK, Study in U... More [+]",Gurukul revisited! Individualised attention & build up a chord as it was during thousands year old Gurukul. Incredible Success Story! Consistent track record of long years of delivering outstanding results in various exam make us the best training institute. It is actually incredible. Each & every class we go through feedback slip which makes sure we deliver what exactly we promise. Performance monitored through minutely designed measures. Mentors are always present at any stage of learning and can be contacted through SMS. Our trainers come from very cultured background that includes real test takers & person with global expertise.,
Ims Centre For International Education                  ,9650852283,http://www.imsindia.com/,New Friends Colony,"101-a, Ashoka Estate Building",Delhi,India,,"IELTS, TOEFL, GMAT, GRE, PTE, SAT, Study in Australia, Study in Canada, Study in China, Study in Dubai, Study in Europe, Study in France, Study in Germany, Study in Ireland, Study in New Zealand, Study in Norway, Study in Singapore, Study in Switzerland, Study in UK, Study in USA","101-a, Ashoka Estate Building",
Academic Solutions                  ,9818995228,N/A,Ashok Vihar,"J -9c, Phase 1, Ashok Vihar, MIG Flat",Delhi,India,,"All Subjects, Biology, Spoken English","
	- Mock tests

	- Self prepared notes

	- One to one tutoring",
Pace Coaching Classes                  ,8130250913,http://www.pacecoachingclasses.com,Laxmi Nagar,"Office No. 202, D-385, Gali No.12, Near Laxmi Nagar Metro Station, Gate No.1",Delhi,India,,"Accountancy, Anatomy, Bio Technology, Biology, Botany, Business Maths, Chemistry, Computer Science, Economics, IT & Computer Subjects, Mathematics, Physics, Statistics, Zoology, Algebra, School level computer, Actuarial Science, B.Com Tuition, Banking & Finance, Bio-informatics, Costing, Direct Tax,... More [+]","Pace Coaching Classes believes the function of education is to teach one to think intensively and to think critically.Professional competence to teach the subject. Located in a central place with adequate infrastructure, extra space to keep their personal belongings. Providing quality education, study material, competent staff, online help from experts.",
Raj Engineering Academy                  ,8826974375,http://www.rajengineeringacademy.com,Rohini,D 12 25-26 First Floor Sector-8 Rohini,Delhi,India,,"IT & Computer Subjects, Mathematics, Physics, Statistics, B.Sc Tuition, Computer Science, Electronics, IT, Polytechnic, BITSAT, GATE Exam, IIT JEE Mains, WBJEE, Computer, Electrical, Instrumentation, Mechanical",As an institute Raj Engineering Academy's primary aim in starting this institute was to impart technical education to engineering students in the real sense by implying on the needs and application of the engineering subjects and not just on formula and mugging by rote. Our approach to education is very pragmatic with completely holistic teaching methods ensconced inside an idealistic mantra.,
Robo Club                  ,9654348322,http://roboclubindia.com/,Nehru Place,"B 14 Lower Ground Floor, Chirag Enclave Next To Fortis C Doc, Opp. Nehru Place",Delhi,India,,N/A,"
	Robo Club is a world-class Robotics Club for young innovators. Robots are the workforce of the very near future. Young engineers now have a top-notch robotics club where they can design and actually build virtually anything they can think-up. They are able to achieve so though our action-packed programs in robotics, mechanics, electronics, coding and animation with solid foundations in Science, cutting edge technology, engineering and Mathematics. Through active participation in robotics competitions our young innovators get to shine in the national and global arenas.",
Seido Karate                  ,N/A,N/A,Greater Kailash I,"Arya Samaj Mandir, Greater Kailash I, Delhi",Delhi,India,,N/A,"
	Seido Karate Delhi is affiliated to The World Seido Karate Organisation. The Organisation combines traditional practices of Karate as a martial art with the beliefs and principles of Kaicho that have been honed by him over fifty years of learning and teaching karate. Our classes are intensively designed in order to meet the varying needs of the students. All our instructors are highly trained and professional.",
