Name,Phone,Website,Area,Address,City,Pincode,India,Image,Category,About
Ggs Polytechnic New Friends Colony                  ,N/A,N/A,New Friends Colony,"2nd Floor, 151, Sari Jullena, Okhla Road, New Friends Colony",Delhi,110092,India,,"Civil, Drawing, Electrical, Electronics, Mechanical","
	Ready to march towards a rewarding career? GGS Polytechnic New Friends Colony will be your guide to explore potential in you and will help prepare you for the journey. The courses here are a culmination of education with industry oriented skills. Here dynamic discussion within the class is held, which helps in the students in exploring industry oriented professional growth of the students."
Jd Institute Of Fashion Technology Rajouri Garden                  ,N/A,N/A,Rajouri Garden,"J 1/164, Rajouri Garden",Delhi,110008,India,,"Apparel Designing, Fashion Designing, Interior Designing","
	JD Institute of Fashion Technology Rajouri Garden has experienced, devoted and professional faculty members. Along with the training, we encourage students to be a part of various events which are organized by the institute. Well advanced infrastructure in the form of well equipped library, advanced machinery and other resources are present here."
Shikshalo                  ,N/A,N/A,Zakir Nagar,"101, Zamrudpur",Delhi,110084,India,,"English, Geography, Hindi, Mathematics, Commerce Subjects, Physics, Social Studies, Accountancy, Biology, Chemistry",Shikshalo is a reputed coaching center located in the city of Delhi. We have two teachers Nitin and Vijay who teach all subjects from class 1-12th. You will get the requisite inputs and exposures to enhance your skills and thus perform better in your examinations. 
Nitashi Academy                  ,N/A,N/A,Vasant Kunj,"C-30 A, Ch. Natthu Singh Market, Masoodpur, Vasant Kunj",Delhi,110027,India,https://www.myprivatetutor.com/userfiles/centers/center1429514995.png,"BBA, BCA, MBA, MCA, Digital Marketing","
	Nitashi Academy of Higher Education is a promising hub of management, IT& Traditional courses of Sikkim Manipal University, we have already made a mark in the educational landscape. Although we have set off our journey very recently, our quality of teaching, intellectual orientation, and a complete learning environment have enabled us to raise the overall benchmark in professional education and reach out to more and more people."
Pratibimb Classes                  ,N/A,N/A,Laxmi Nagar,LAKSHMI NAGAR,Delhi,110015,India,https://www.myprivatetutor.com/userfiles/centers/center1428138167.jpg,"Accountancy, Commerce Subjects, Economics, Statistics, BBA Subjects, Management Subjects, Office Administration","

		Accountancy

		Taxation

		Economics

		Finance

		Law
"
Sachdeva New P T College                  ,N/A,N/A,Patel Nagar,"29, South Patel Nagar",Delhi,110009,India,https://www.myprivatetutor.com/userfiles/centers/center1428297742.jpg,"Biology, Commerce Subjects, Mathematics, NTSE, B.Com Coaching, IT, BBA, BCA, M.Sc, MBA, MCA, PG Diploma, B.Ed / M.Ed, Bank Clerical, Bank PO, BBA Entrance, BCA Entrance, CA - CPT, CAT (MBA Entrance), CET, CLAT (Law Entrance), CS - Foundation, CSAT, Defence / NDA, DMRC Entrance, DSSB, Hotel Management Entrance, IAS Preparation, IIT JEE, Insurance Exams (LIC & GIC), MCA Entrance Exam (JECA), Medical Entrance Exams, NIFT/NID/CEED/FDDI, Police Department Exam, SSC Exams","
	Sachdeva New P.T. College, a coaching that having over a lakh students every year in various competitive as well as academic examinations. The first institution of its kind in the country. The institute conducts coaching for all major national and state level competitive and entrance exams i.e. Medical, Engineering, IAS, PCS, MBA, MCA, NDA, CDS, Bank PO, Bank clerk, SSC (Prelims. & Main). The institution's experienced faculties strives hard for the success of students. Sachdeva colleges motivate students in a positive study environment for achieving outstanding results."
Abe Sant Nagar                  ,N/A,N/A,Sant Nagar,"Plot No. 450 A, Main Road, Sant Nagar",Delhi,110070,India,https://www.myprivatetutor.com/userfiles/centers/center1428127017.jpg,"Customer Service, English, Personality Development, Telephonic Skills, Chinese, French, German, IELTS, TOEFL","
	ABE Sant Nagar has the best group of faculty members in the area. The teaching/training classes and practical programs held by our academy effectively develop the communication along with written skills to confidently face interviews and exams. Our entire classes are diverse, relevant and interesting to the students needs and prove to be lot of fun. "
Abe Rajouri Garden                  ,N/A,N/A,Rajouri Garden,"J 1/163,  Lower Ground, Rajouri Garden",Delhi,110015,India,https://www.myprivatetutor.com/userfiles/centers/center1428126932.jpg,"Customer Service, English, Personality Development, Telephonic Skills, Chinese, French, German, IELTS, TOEFL","
	At ABE Rajouri Garden we encourage the learners to participate in co curricular activities, which aids them in grooming in multiple practical ways. We improvise in integrated pronunciation, proper delivery of speech, in-depth grammar teaching, telephonic etiquette, and personal etiquette. Here the students are taught with best possible perfection. We make them practice, and let them take part in discussions to improve their communication skills to the fullest."
The Career Nation                  ,N/A,N/A,Ramesh Nagar,"B-70, Double Storey, 2nd Floor, Ramesh Nagar Near Metro Pillar 348",Delhi,110070,India,https://www.myprivatetutor.com/userfiles/centers/center1428309562.jpg,"CLAT (Law Entrance), CWE Coaching, Hotel Management Entrance, SSC Exams, Accountancy, Auditing, Economics, Political Science, Corporate Communication, Effective Communication, Spoken English, Auto CAD, Software Engineering, Typing & Shorthand","
	The Career Nation works to take education higher. We offer you the best Entrance Exam Coaching experience in this region. We give coaching for government job entrance examinations as well as university entrance examinations for UG & PG programs. Our training methods are equipped with all modern facilities to provide a comfortable environment for distraction free discussion. The Career Nation's mission is to provide quality education to the students and enable them to sway towards their brighter future. "
Abe                  ,N/A,N/A,Kingsway Camp,"126, Mall Raod , Kingsway Camp, Near G T B Nagar Metro Station",Delhi,110025,India,https://www.myprivatetutor.com/userfiles/centers/center1428127017.jpg,"Customer Service, English, Personality Development, Telephonic Skills, Chinese, French, German, IELTS, TOEFL","
	Academy of British English is committed to impart quality education of English Language, both in terms of spoken as well as written English with strong emphasis on spoken English. The courses have been specially designed to teach everyday english to our students. "
Oes Pitampura                  ,N/A,N/A,Pitampura,"C/o Abhinav Public School, CU - Block, Pitampura",Delhi,110065,India,https://www.myprivatetutor.com/userfiles/centers/center1428058774.jpg,"AIEEE, IIT JEE, NEET","OES Pitampura works with an objective to carry out value based learning activities and development for the students. Presently OES Pitampura is a leading national institute, known for imparting training to students for various academic entrance exams. We are an educational institute which takes pride in its students and teachers. We are renowned because we have been attracting the most talented students and some of the most capable teachers who have made a mark in the universe of medical and engineering education. We are offering programmes in AIEEE, IIT JEE preparation, NEET etc."
Apex Raja Garden                  ,N/A,N/A,Raja Garden,"B 5/8, 2nd Floor, Double Storey, Ramesh Nagar, Raja Garden",Delhi,110065,India,https://www.myprivatetutor.com/userfiles/centers/center1428056831.jpg,"2D Animation, 3D Animation, 3D Max / Maya, AutoCAD","
	APEX Raja Garden is an institute one of its kind in this area.We are a Hi-tech, energetic, topnotch experienced professional institute located in Ramesh Nagar, Delhi. Our journey started as a brainchild of few Engineers who believed that Engineering is a precision and this precision coupled with productivity can be achieved via computers, as they have become a pervasive, useful and indispensable tool. Today we stand with strength and valour for providing support to the youth in the field of engineering and architecture. "
